cov	cov	cov	env	indid	cov
0	0	0	0	06D07445	0
0	0	0	0	06D07446	0
0	0	0	1	06D07447	0
0	0	0	0	06D07450	0
0	0	0	0	06D07451	0
0	0	0	0	06D07452	0
0	0	0	0	06D07453	0
0	0	0	0	06D07454	0
0	0	0	0	06D07455	0
0	0	0	0	06D07456	0
0	0	0	0	06D07457	0
0	0	0	0	06D07458	0
0	0	0	0	06D07459	0
0	0	0	0	06D07460	0
0	0	0	0	06D07461	0
0	0	0	0	06D07462	0
0	0	0	0	06D07463	0
0	0	0	0	06D07464	0
0	0	0	0	06D07465	0
0	0	0	0	06D07466	0
0	0	0	0	06D07467	0
0	0	0	0	06D07468	0
0	0	0	0	06D07469	0
0	0	0	0	06D07470	0
0	0	0	0	06D07471	0
0	0	0	0	06D07473	0
0	0	0	0	06D07474	0
0	0	0	0	06D07475	0
0	0	0	0	06D07476	0
0	0	0	0	06D07478	0
0	0	0	0	06D07481	0
0	0	0	0	06D07483	0
0	0	0	0	06D07484	0
0	0	0	0	06D07485	0
0	0	0	0	06D07486	0
0	0	0	0	06D07487	0
0	0	0	NA	06D07488	0
0	0	0	0	06D07489	0
0	0	0	0	06D07490	0
0	0	0	2	06D07491	0
0	0	0	1	06D07493	0
0	0	0	0	06D07494	0
0	0	0	0	06D07495	0
0	0	0	0	06D07496	0
0	0	0	0	06D07498	0
0	0	0	0	06D07501	0
0	0	0	0	06D07502	0
0	0	0	0	06D07503	0
0	0	0	0	06D07504	0
0	0	0	0	06D07505	0
0	0	0	0	06D07506	0
0	0	0	0	06D07507	0
0	0	0	0	06D07508	0
0	0	0	0	06D07509	0
0	0	0	0	06D07510	0
0	0	0	0	06D07511	0
0	0	0	0	06D07512	0
0	0	0	0	06D07513	0
0	0	0	0	06D07514	0
0	0	0	0	06D07515	0
0	0	0	1	06D07518	0
0	0	0	0	06D07519	0
0	0	0	0	06D07520	0
0	0	0	0	06D07523	0
0	0	0	0	06D07524	0
0	0	0	0	06D07525	0
0	0	0	0	06D07526	0
0	0	0	0	06D07527	0
0	0	0	0	06D07528	0
0	0	0	0	06D07529	0
0	0	0	0	06D07530	0
0	0	0	1	06D07531	0
0	0	0	1	06D07532	0
0	0	0	0	06D07533	0
0	0	0	0	06D07534	0
0	0	0	0	06D07535	0
0	0	0	0	06D07536	0
0	0	0	0	06D07537	0
0	0	0	0	06D07538	0
0	0	0	0	06D07539	0
0	0	0	0	06D07540	0
0	0	0	0	06D07541	0
0	0	0	0	06D07542	0
0	0	0	1	06D07543	0
0	0	0	0	06D07544	0
0	0	0	0	06D07545	0
0	0	0	0	06D07546	0
0	0	0	0	06D07547	0
0	0	0	0	06D07548	0
0	0	0	0	06D07549	0
0	0	0	1	06D07550	0
0	0	0	0	06D07551	0
0	0	0	0	06D07552	0
0	0	0	0	06D07553	0
0	0	0	0	06D07554	0
0	0	0	1	06D07555	0
0	0	0	0	06D07556	0
0	0	0	0	06D07557	0
0	0	0	0	06D07558	0
0	0	0	0	06D07559	0
0	0	0	0	06D07562	0
0	0	0	1	06D07563	0
0	0	0	0	06D07564	0
0	0	0	0	06D07565	0
0	0	0	1	06D07568	0
0	0	0	0	06D07569	0
0	0	0	0	06D07570	0
0	0	0	0	06D07571	0
0	0	0	0	06D07572	0
0	0	0	NA	06D07573	0
0	0	0	0	06D07574	0
0	0	0	0	06D07575	0
0	0	0	0	06D07576	0
0	0	0	0	06D07577	0
0	0	0	0	06D07578	0
0	0	0	1	06D07579	0
0	0	0	0	06D07580	0
0	0	0	0	06D07581	0
0	0	0	0	06D07582	0
0	0	0	0	06D07583	0
0	0	0	0	06D07585	0
0	0	0	0	06D07586	0
0	0	0	0	06D07587	0
0	0	0	0	06D07591	0
0	0	0	0	06D07592	0
0	0	0	0	06D07593	0
0	0	0	0	06D07594	0
0	0	0	0	06D07595	0
0	0	0	0	06D07596	0
0	0	0	0	06D07597	0
0	0	0	0	06D07598	0
0	0	0	0	06D07599	0
0	0	0	0	06D07600	0
0	0	0	0	06D07602	0
0	0	0	0	06D07604	0
0	0	0	0	06D07605	0
0	0	0	0	06D07608	0
0	0	0	0	06D07609	0
0	0	0	0	06D07610	0
0	0	0	0	06D07611	0
0	0	0	0	06D07612	0
0	0	0	0	06D07613	0
0	0	0	0	06D07615	0
0	0	0	0	06D07616	0
0	0	0	0	06D07617	0
0	0	0	1	06D07618	0
0	0	0	0	06D07619	0
0	0	0	0	06D07620	0
0	0	0	0	06D07621	0
0	0	0	0	06D07622	0
0	0	0	1	06D07623	0
0	0	0	0	06D07624	0
0	0	0	0	06D07627	0
0	0	0	0	06D07628	0
0	0	0	0	06D07629	0
0	0	0	0	06D07630	0
0	0	0	0	06D07632	0
0	0	0	0	06D07633	0
0	0	0	0	06D07634	0
0	0	0	1	06D07635	0
0	0	0	0	06D07637	0
0	0	0	1	06D07638	0
0	0	0	1	06D07639	0
0	0	0	0	06D07640	0
0	0	0	0	06D07641	0
0	0	0	0	06D07642	0
0	0	0	0	06D07643	0
0	0	0	0	06D07644	0
0	0	0	0	06D07645	0
0	0	0	0	06D07646	0
0	0	0	0	06D07649	0
0	0	0	0	06D07650	0
0	0	0	0	06D07651	0
0	0	0	0	06D07652	0
0	0	0	0	06D07653	0
0	0	0	0	06D07654	0
0	0	0	0	06D07655	0
0	0	0	0	06D07656	0
0	0	0	0	06D07657	0
0	0	0	0	06D07658	0
0	0	0	0	06D07659	0
0	0	0	0	06D07660	0
0	0	0	0	06D07661	0
0	0	0	0	06D07662	0
0	0	0	0	06D07663	0
0	0	0	0	06D07664	0
0	0	0	0	06D07665	0
0	0	0	0	06D07666	0
0	0	0	0	06D07667	0
0	0	0	1	06D07668	0
0	0	0	1	06D07669	0
0	0	0	1	06D07670	0
0	0	0	1	06D07671	0
0	0	0	0	06D07672	0
0	0	0	0	06D07673	0
0	0	0	0	06D07674	0
0	0	0	0	06D07675	0
0	0	0	0	06D07676	0
0	0	0	0	06D07677	0
0	0	0	0	06D07678	0
0	0	0	0	06D07679	0
0	0	0	0	06D07680	0
0	0	0	0	06D07681	0
0	0	0	0	06D07682	0
0	0	0	0	06D07683	0
0	0	0	2	06D07684	0
0	0	0	1	06D07685	0
0	0	0	0	06D07686	0
0	0	0	0	06D07687	0
0	0	0	0	06D07688	0
0	0	0	0	06D07691	0
0	0	0	0	06D07692	0
0	0	0	0	06D07693	0
0	0	0	0	06D07694	0
0	0	0	0	06D07695	0
0	0	0	0	06D07696	0
0	0	0	0	06D07697	0
0	0	0	0	06D07699	0
0	0	0	0	06D07701	0
0	0	0	0	06D07702	0
0	0	0	0	06D07703	0
0	0	0	0	06D07706	0
0	0	0	0	06D07707	0
0	0	0	0	06D07708	0
0	0	0	1	06D07709	0
0	0	0	0	06D07710	0
0	0	0	0	06D07712	0
0	0	0	0	06D07713	0
0	0	0	0	06D07714	0
0	0	0	0	06D07715	0
0	0	0	0	06D07716	0
0	0	0	0	06D07717	0
0	0	0	0	06D07718	0
0	0	0	0	06D07719	0
0	0	0	0	06D07720	0
0	0	0	0	06D07721	0
0	0	0	0	06D07722	0
0	0	0	0	06D07723	0
0	0	0	0	06D07724	0
0	0	0	0	06D07725	0
0	0	0	0	06D07726	0
0	0	0	0	06D07727	0
0	0	0	0	06D07728	0
0	0	0	0	06D07729	0
0	0	0	0	06D07730	0
0	0	0	0	06D07731	0
0	0	0	0	06D07732	0
0	0	0	0	06D07733	0
0	0	0	0	06D07734	0
0	0	0	0	06D07735	0
0	0	0	0	06D07736	0
0	0	0	0	06D07737	0
0	0	0	0	06D07738	0
0	0	0	1	06D07739	0
0	0	0	0	06D07740	0
0	0	0	0	06D07741	0
0	0	0	0	06D07742	0
0	0	0	0	06D07743	0
0	0	0	0	06D07744	0
0	0	0	0	06D07745	0
0	0	0	0	06D07746	0
0	0	0	0	06D07747	0
0	0	0	0	06D07748	0
0	0	0	0	06D07749	0
0	0	0	1	06D07750	0
0	0	0	0	06D07751	0
0	0	0	0	06D07752	0
0	0	0	0	06D07753	0
0	0	0	0	06D07761	0
0	0	0	0	06D07762	0
0	0	0	0	06D07763	0
0	0	0	1	06D07764	0
0	0	0	0	06D07765	0
0	0	0	0	06D07766	0
0	0	0	0	06D07767	0
0	0	0	0	06D07768	0
0	0	0	0	06D07769	0
0	0	0	0	06D07770	0
0	0	0	1	06D07771	0
0	0	0	1	06D07772	0
0	0	0	0	06D07773	0
0	0	0	0	06D07774	0
0	0	0	0	06D07775	0
0	0	0	0	06D07779	0
0	0	0	0	06D07780	0
0	0	0	0	06D07781	0
0	0	0	NA	06D07782	0
0	0	0	0	06D07783	0
0	0	0	0	06D07784	0
0	0	0	0	06D07785	0
0	0	0	0	06D07786	0
0	0	0	0	06D07787	0
0	0	0	1	06D07788	0
0	0	0	0	06D07789	0
0	0	0	0	06D07790	0
0	0	0	0	06D07791	0
0	0	0	0	06D07792	0
0	0	0	0	06D07794	0
0	0	0	0	06D07795	0
0	0	0	0	06D07796	0
0	0	0	0	06D07797	0
0	0	0	0	06D07798	0
0	0	0	0	06D07799	0
0	0	0	0	06D07800	0
0	0	0	0	06D07803	0
0	0	0	0	06D07805	0
0	0	0	0	06D07806	0
0	0	0	0	06D07807	0
0	0	0	1	06D07808	0
0	0	0	0	06D07811	0
0	0	0	0	06D07812	0
0	0	0	0	06D07815	0
0	0	0	0	06D07816	0
0	0	0	0	06D07817	0
0	0	0	0	06D07818	0
0	0	0	0	06D07819	0
0	0	0	0	06D07820	0
0	0	0	0	06D07821	0
0	0	0	0	06D07822	0
0	0	0	NA	06D07827	0
0	0	0	0	06D07828	0
0	0	0	0	06D07829	0
0	0	0	0	06D07830	0
0	0	0	0	06D07831	0
0	0	0	0	06D07832	0
0	0	0	0	06D07839	0
0	0	0	0	06D07840	0
0	0	0	0	06D10287	0
0	0	0	0	06D10325	0
0	0	0	0	06D10339	0
0	0	0	0	06D10375	0
0	0	0	0	06D10409	0
0	0	0	0	06D10414	0
0	0	0	0	06D10418	0
0	0	0	1	06D10491	0
0	0	0	0	06D10493	0
0	0	0	0	06D10513	0
0	0	0	0	06D10523	0
0	0	0	0	06D10579	0
0	0	0	0	06D10798	0
0	0	0	1	06D10990	0
0	0	0	0	06D11002	0
0	0	0	1	06D11066	0
0	0	0	0	06D11177	0
0	0	0	1	06D11186	0
0	0	0	0	06D11226	0
0	0	0	0	06D11235	0
0	0	0	0	06D11237	0
0	0	0	0	06D11258	0
0	0	0	0	06D11263	0
0	0	0	0	06D11289	0
0	0	0	0	06D11291	0
0	0	0	0	06D11344	0
0	0	0	0	06D11352	0
0	0	0	0	06D11362	0
0	0	0	0	06D11371	0
0	0	0	0	06D11372	0
0	0	0	0	06D11389	0
0	0	0	0	06D11396	0
0	0	0	0	06D11399	0
0	0	0	1	06D11481	0
0	0	0	0	06D11582	0
0	0	0	0	06D11589	0
0	0	0	0	06D11592	0
0	0	0	0	06D11594	0
0	0	0	1	06D11595	0
0	0	0	0	06D11596	0
0	0	0	0	06D11637	0
0	0	0	0	06D11878	0
0	0	0	0	06D11914	0
0	0	0	0	06D11918	0
0	0	0	0	07D00001	0
0	0	0	1	07D00004	0
0	0	0	0	07D00008	0
0	0	0	0	07D00009	0
0	0	0	0	07D00012	0
0	0	0	0	07D00013	0
0	0	0	1	07D00016	0
0	0	0	0	07D00017	0
0	0	0	1	07D00027	0
0	0	0	0	07D00032	0
0	0	0	0	07D00035	0
0	0	0	0	07D00037	0
0	0	0	1	07D00038	0
0	0	0	0	07D00039	0
0	0	0	0	07D00044	0
0	0	0	0	07D00045	0
0	0	0	0	07D00046	0
0	0	0	0	07D00051	0
0	0	0	1	07D00052	0
0	0	0	0	07D00053	0
0	0	0	1	07D00054	0
0	0	0	0	07D00057	0
0	0	0	0	07D00059	0
0	0	0	1	07D00060	0
0	0	0	0	07D00063	0
0	0	0	0	07D00064	0
0	0	0	0	07D00065	0
0	0	0	1	07D00066	0
0	0	0	0	07D00069	0
0	0	0	0	07D00070	0
0	0	0	0	07D00073	0
0	0	0	0	07D00074	0
0	0	0	1	07D00076	0
0	0	0	0	07D00077	0
0	0	0	1	07D00078	0
0	0	0	0	07D00081	0
0	0	0	0	07D00082	0
0	0	0	0	07D00083	0
0	0	0	0	07D00084	0
0	0	0	0	07D00085	0
0	0	0	0	07D00086	0
0	0	0	0	07D00087	0
0	0	0	0	07D00088	0
0	0	0	1	07D00089	0
0	0	0	0	07D00090	0
0	0	0	0	07D00099	0
0	0	0	0	07D00100	0
0	0	0	0	07D00103	0
0	0	0	0	07D00104	0
0	0	0	0	07D00113	0
0	0	0	0	07D00115	0
0	0	0	0	07D00116	0
0	0	0	0	07D00119	0
0	0	0	1	07D00120	0
0	0	0	0	07D00121	0
0	0	0	0	07D00122	0
0	0	0	0	07D00123	0
0	0	0	0	07D00128	0
0	0	0	0	07D00134	0
0	0	0	0	07D00135	0
0	0	0	1	07D00137	0
0	0	0	1	07D00139	0
0	0	0	0	07D00145	0
0	0	0	0	07D00147	0
0	0	0	0	07D00148	0
0	0	0	0	07D00149	0
0	0	0	0	07D00150	0
0	0	0	1	07D00152	0
0	0	0	0	07D00154	0
0	0	0	1	07D00155	0
0	0	0	1	07D00156	0
0	0	0	0	07D00166	0
0	0	0	0	07D00169	0
0	0	0	0	07D00171	0
0	0	0	0	07D00172	0
0	0	0	0	07D00173	0
0	0	0	0	07D00176	0
0	0	0	0	07D00185	0
0	0	0	0	07D00189	0
0	0	0	0	07D00191	0
0	0	0	0	07D00205	0
0	0	0	0	07D00219	0
0	0	0	0	07D00220	0
0	0	0	0	07D00223	0
0	0	0	0	07D00224	0
0	0	0	1	07D00227	0
0	0	0	0	07D00228	0
0	0	0	0	07D00233	0
0	0	0	0	07D00244	0
0	0	0	0	07D00248	0
0	0	0	0	07D00249	0
0	0	0	0	07D00250	0
0	0	0	0	07D00251	0
0	0	0	0	07D00253	0
0	0	0	0	07D00254	0
0	0	0	1	07D00262	0
0	0	0	0	07D00263	0
0	0	0	0	07D00272	0
0	0	0	0	07D00273	0
0	0	0	0	07D00274	0
0	0	0	0	07D00291	0
0	0	0	0	07D00294	0
0	0	0	0	07D00315	0
0	0	0	0	07D00330	0
0	0	0	0	07D00336	0
0	0	0	0	07D00338	0
0	0	0	1	07D00339	0
0	0	0	1	07D00341	0
0	0	0	1	07D00342	0
0	0	0	1	07D00343	0
0	0	0	0	07D00349	0
0	0	0	0	07D00782	0
0	0	0	0	07D00784	0
0	0	0	0	07D00786	0
0	0	0	1	07D00789	0
0	0	0	0	07D00790	0
0	0	0	0	07D00791	0
0	0	0	0	07D00792	0
0	0	0	0	07D00795	0
0	0	0	0	07D00796	0
0	0	0	0	07D00799	0
0	0	0	1	07D00800	0
0	0	0	0	07D00801	0
0	0	0	1	07D00803	0
0	0	0	0	07D00804	0
0	0	0	0	07D00805	0
0	0	0	0	07D00806	0
0	0	0	0	07D00810	0
0	0	0	0	07D00811	0
0	0	0	1	07D00812	0
0	0	0	NA	07D00815	0
0	0	0	0	07D00816	0
0	0	0	1	07D00817	0
0	0	0	0	07D00818	0
0	0	0	0	07D00819	0
0	0	0	1	07D00820	0
0	0	0	0	07D00821	0
0	0	0	0	07D00824	0
0	0	0	0	07D00826	0
0	0	0	1	07D00827	0
0	0	0	0	07D00828	0
0	0	0	0	07D00829	0
0	0	0	0	07D00830	0
0	0	0	0	07D00833	0
0	0	0	1	07D00834	0
0	0	0	0	07D00835	0
0	0	0	0	07D00836	0
0	0	0	0	07D00837	0
0	0	0	0	07D00839	0
0	0	0	0	07D00840	0
0	0	0	0	07D00843	0
0	0	0	0	07D00846	0
0	0	0	0	07D00848	0
0	0	0	0	07D00849	0
0	0	0	NA	07D00851	0
0	0	0	0	07D00852	0
0	0	0	1	07D00855	0
0	0	0	0	07D00857	0
0	0	0	0	07D00858	0
0	0	0	0	07D00859	0
0	0	0	0	07D00860	0
0	0	0	0	07D00862	0
0	0	0	0	07D00864	0
0	0	0	0	07D00865	0
0	0	0	0	07D00866	0
0	0	0	0	07D00868	0
0	0	0	1	07D00870	0
0	0	0	0	07D00872	0
0	0	0	0	07D00873	0
0	0	0	0	07D00874	0
0	0	0	0	07D00875	0
0	0	0	0	07D00877	0
0	0	0	0	07D00878	0
0	0	0	2	07D00879	0
0	0	0	0	07D00881	0
0	0	0	0	07D00883	0
0	0	0	0	07D00886	0
0	0	0	0	07D00887	0
0	0	0	1	07D00888	0
0	0	0	0	07D00890	0
0	0	0	0	07D00891	0
0	0	0	0	07D00894	0
0	0	0	0	07D00895	0
0	0	0	0	07D00896	0
0	0	0	0	07D00897	0
0	0	0	0	07D00898	0
0	0	0	0	07D00899	0
0	0	0	0	07D00900	0
0	0	0	0	07D00901	0
0	0	0	0	07D00902	0
0	0	0	1	07D00903	0
0	0	0	1	07D00904	0
0	0	0	0	07D00905	0
0	0	0	0	07D00906	0
0	0	0	0	07D00907	0
0	0	0	0	07D00908	0
0	0	0	0	07D00910	0
0	0	0	1	07D00913	0
0	0	0	0	07D00914	0
0	0	0	0	07D00915	0
0	0	0	1	07D00918	0
0	0	0	0	07D00919	0
0	0	0	0	07D00920	0
0	0	0	0	07D00921	0
0	0	0	0	07D00922	0
0	0	0	0	07D00925	0
0	0	0	0	07D00926	0
0	0	0	0	07D00927	0
0	0	0	NA	07D00930	0
0	0	0	0	07D00931	0
0	0	0	1	07D00932	0
0	0	0	0	07D00935	0
0	0	0	0	07D00936	0
0	0	0	0	07D00937	0
0	0	0	0	07D00938	0
0	0	0	0	07D00939	0
0	0	0	0	07D00942	0
0	0	0	0	07D00943	0
0	0	0	0	07D00944	0
0	0	0	0	07D00945	0
0	0	0	0	07D00946	0
0	0	0	0	07D00948	0
0	0	0	1	07D00949	0
0	0	0	0	07D00950	0
0	0	0	0	07D00952	0
0	0	0	0	07D00953	0
0	0	0	0	07D00954	0
0	0	0	0	07D00955	0
0	0	0	0	07D00956	0
0	0	0	0	07D00957	0
0	0	0	0	07D00958	0
0	0	0	0	07D00959	0
0	0	0	0	07D00960	0
0	0	0	0	07D00962	0
0	0	0	0	07D00963	0
0	0	0	1	07D00964	0
0	0	0	0	07D00965	0
0	0	0	0	07D00967	0
0	0	0	0	07D00968	0
0	0	0	0	07D00969	0
0	0	0	0	07D00970	0
0	0	0	0	07D00971	0
0	0	0	0	07D00974	0
0	0	0	0	07D00975	0
0	0	0	1	07D00976	0
0	0	0	0	07D00977	0
0	0	0	1	07D00978	0
0	0	0	0	07D00981	0
0	0	0	0	07D00983	0
0	0	0	1	07D00984	0
0	0	0	0	07D00985	0
0	0	0	0	07D00986	0
0	0	0	0	07D00987	0
0	0	0	0	07D00988	0
0	0	0	0	07D00989	0
0	0	0	0	07D00990	0
0	0	0	0	07D00991	0
0	0	0	0	07D00992	0
0	0	0	0	07D00993	0
0	0	0	0	07D00994	0
0	0	0	0	07D00995	0
0	0	0	0	07D00996	0
0	0	0	0	07D00997	0
0	0	0	0	07D00998	0
0	0	0	0	07D00999	0
0	0	0	0	07D01001	0
0	0	0	1	07D01002	0
0	0	0	0	07D01003	0
0	0	0	0	07D01004	0
0	0	0	0	07D01005	0
0	0	0	0	07D01007	0
0	0	0	0	07D01008	0
0	0	0	0	07D01009	0
0	0	0	0	07D01010	0
0	0	0	0	07D01012	0
0	0	0	0	07D01013	0
0	0	0	0	07D01014	0
0	0	0	0	07D01015	0
0	0	0	0	07D01016	0
0	0	0	0	07D01017	0
0	0	0	0	07D01018	0
0	0	0	0	07D01019	0
0	0	0	0	07D01020	0
0	0	0	0	07D01021	0
0	0	0	0	07D01022	0
0	0	0	0	07D01023	0
0	0	0	0	07D01024	0
0	0	0	0	07D01025	0
0	0	0	0	07D01026	0
0	0	0	0	07D01027	0
0	0	0	0	07D01028	0
0	0	0	0	07D01029	0
0	0	0	0	07D01030	0
0	0	0	0	07D01033	0
0	0	0	0	07D01034	0
0	0	0	0	07D01035	0
0	0	0	0	07D01036	0
0	0	0	0	07D01037	0
0	0	0	0	07D01038	0
0	0	0	0	07D01039	0
0	0	0	0	07D01040	0
0	0	0	0	07D01041	0
0	0	0	0	07D01043	0
0	0	0	0	07D01044	0
0	0	0	0	07D01045	0
0	0	0	0	07D01046	0
0	0	0	0	07D01048	0
0	0	0	0	07D01049	0
0	0	0	0	07D01050	0
0	0	0	0	07D01051	0
0	0	0	0	07D01053	0
0	0	0	0	07D01054	0
0	0	0	0	07D01056	0
0	0	0	0	07D01058	0
0	0	0	0	07D01059	0
0	0	0	NA	07D01060	0
0	0	0	0	07D01062	0
0	0	0	0	07D01064	0
0	0	0	0	07D01068	0
0	0	0	0	07D01069	0
0	0	0	0	07D01070	0
0	0	0	0	07D01072	0
0	0	0	0	07D01073	0
0	0	0	1	07D01074	0
0	0	0	0	07D01075	0
0	0	0	0	07D01077	0
0	0	0	0	07D01078	0
0	0	0	0	07D01079	0
0	0	0	0	07D01081	0
0	0	0	0	07D01085	0
0	0	0	0	07D01087	0
0	0	0	1	07D01088	0
0	0	0	0	07D01090	0
0	0	0	0	07D01091	0
0	0	0	0	07D01092	0
0	0	0	0	07D01094	0
0	0	0	1	07D01095	0
0	0	0	0	07D01096	0
0	0	0	0	07D01098	0
0	0	0	0	07D01100	0
0	0	0	0	07D01102	0
0	0	0	0	07D01104	0
0	0	0	0	07D01105	0
0	0	0	1	07D01108	0
0	0	0	0	07D01110	0
0	0	0	0	07D01111	0
0	0	0	0	07D01112	0
0	0	0	0	07D01114	0
0	0	0	0	07D01115	0
0	0	0	0	07D01118	0
0	0	0	0	07D01119	0
0	0	0	0	07D01122	0
